rating,review,augmented
3,"This size of this microwave was perfect for the space I needed. I do not like the power level. It seems I have heat my food for 4 minutes or longer. At 2 minutes just the outside of my food is heated. The middle is always cold. Even liquids that I take out the refrigerator to be heated, I have to start at 4 min",False
3,This size of this microwave was perfect for the space I needed. I do not like the power level. It,True
3,seems I have heat my food for 4 minutes or longer. At 2 minutes just the outside of my food,True
3,"is heated. The middle is always cold. Even liquids that I take out the refrigerator to be heated, I have",True
3,to start at 4 min,True
3,"seems I have heat my food for 4 minutes or longer. At 2 minutes just the outside of my food This size of this microwave was perfect for the space I needed. I do not like the power level. It to start at 4 min is heated. The middle is always cold. Even liquids that I take out the refrigerator to be heated, I have",True
1,"I just moved into a one room apartment and needed a new microwave so I thought this might've been what I needed but when I got it it takes up like a third of my kitchen shelf space and sounds so loud I could hear it out in the hallway. Already considering a replacementEdit: it's so weak and small I couldn't even put a frozen tv dinner in it without it trying as hard as it can to spin it, only to have it get stuck on the walls because it can barely fit a bowl in it.",False
1,I just moved into a one room apartment and needed a new microwave so I thought this might've been what,True
1,I needed but when I got it it takes up like a third of my kitchen shelf space and sounds,True
1,so loud I could hear it out in the hallway. Already considering a replacementEdit: it's so weak and small I,True
1,"couldn't even put a frozen tv dinner in it without it trying as hard as it can to spin it,",True
1,only to have it get stuck on the walls because it can barely fit a bowl in it.,True
1,"I needed but when I got it it takes up like a third of my kitchen shelf space and sounds I just moved into a one room apartment and needed a new microwave so I thought this might've been what couldn't even put a frozen tv dinner in it without it trying as hard as it can to spin it, so loud I could hear it out in the hallway. Already considering a replacementEdit: it's so weak and small I only to have it get stuck on the walls because it can barely fit a bowl in it.",True
3,"The microwave itself works but the packaging foam used for the inside plate protection has to be the dumbest thought process ever. The plate shattered during shipping since the inside foam is too small and still allows the plate to move around. If you do not need a microwave right away and can afford to go through the return trouble until you get a plate that's not broken, Order this!",False
3,The microwave itself works but the packaging foam used for the inside plate protection has to be the dumbest thought,True
3,process ever. The plate shattered during shipping since the inside foam is too small and still allows the plate to,True
3,move around. If you do not need a microwave right away and can afford to go through the return trouble,True
3,"until you get a plate that's not broken, Order this!",True
3,"process ever. The plate shattered during shipping since the inside foam is too small and still allows the plate to The microwave itself works but the packaging foam used for the inside plate protection has to be the dumbest thought until you get a plate that's not broken, Order this! move around. If you do not need a microwave right away and can afford to go through the return trouble",True
2,"It's a fair to decent small microwave.  After 2 years of light use, it started rusting on the inside for no apparent reason.  Now 3 years later it is pretty yucky looking inside.  From the beginning it has taken longer to cook things that I had expected.  Based on the price and the nice way it fits on my counter in my small galley kitchen, it was worth the purchase price, but if you're looking for something that lasts more than a few years or if you're looking to cook bigger items, this may not be it.",False
2,"It's a fair to decent small microwave. After 2 years of light use, it started rusting on the inside for",True
2,no apparent reason. Now 3 years later it is pretty yucky looking inside. From the beginning it has taken longer,True
